earnings,enrollment,admission_rate,sat_avg,avg_cost,pell_pct,completion_rate,median_debt,CONTROL,REGION,log_earnings,log_enrollment
46827,876,NA,NA,42997,0.5524,NA,12000,2,2,10.754215238626523,6.776506992372183
42007,9533,NA,NA,18369,0.3323,NA,9500,1,2,10.645591550044825,9.162619635764772
79966,1430,0.1237,1513,90382,0.1545,0.8964,12000,2,2,11.289356823317922,7.266128779556451
21632,129,NA,NA,20876,0.553,NA,NA,2,2,9.98192897884269,4.867534450455582
62235,2464,0.7104,1060,40539,0.4105,0.6091,21175,2,2,11.038672821435078,7.80994708647679
75701,1320,0.8576,1260,43979,0.2283,0.7104,19560,2,2,11.234546649377918,7.186144304522325
51019,6764,0.9077,1082,26898,0.3683,0.5551,19995,1,2,10.839953391346915,8.819517540604888
70472,326,0.9956,NA,29863,0.491,NA,9500,2,2,11.162970746789632,5.7899601708972535
28704,335,NA,NA,NA,0.7174,NA,9014,3,2,10.264791764858522,5.817111159963204
55194,590,0.9793,NA,27354,0.4895,NA,12000,2,2,10.918609530705213,6.3818160174060985
56918,1191,0.7891,1227,71850,0.2904,0.735,23858,2,2,10.949366914552034,7.083387847625295
44976,771,0.848,NA,32071,0.4178,0.3587,16250,2,2,10.713884293146313,6.648984550024776
59498,1484,0.9311,1170,57973,0.3038,0.5989,22847,2,2,10.993697977523398,7.3031700512368
23003,14,NA,NA,NA,0.1429,NA,7481,3,2,10.043379921188018,2.70805020110221
53775,6180,0.9075,1210,29866,0.3266,0.5382,20000,1,2,10.89256395413593,8.729235349659273
52341,751,0.7576,1055,47111,0.1009,0.5721,19470,2,2,10.865535281748011,6.62273632394984
67416,1953,0.9659,NA,48337,0.3505,0.5712,17500,2,2,11.11863765745219,7.577633832602728
41000,1947,NA,NA,28770,0.5952,0.3673,11500,2,2,10.621327345686446,7.5745584842024805
91410,2757,0.3145,1424,83133,0.1165,0.8759,14000,2,2,11.423110160647864,7.922261058353247
44096,1569,0.5589,1180,44066,0.3549,0.6667,15000,2,2,10.694124354373331,7.358830898342354
29738,402,NA,NA,NA,0.1709,NA,3167,3,2,10.300180968257168,5.998936561946683
37442,93,NA,NA,31825,0.5977,NA,9833,3,2,10.530548347968214,4.543294782270004
25019,42,NA,NA,NA,0.0984,NA,NA,3,2,10.12739081519658,3.7612001156935624
62621,1684,0.8377,1240,66497,0.2485,0.6496,21000,2,2,11.044855964091758,7.429520842786462
42436,4148,NA,NA,15405,0.3358,NA,6000,1,2,10.655752337579163,8.330622620332868
31102,544,NA,NA,NA,0.6173,NA,10661,3,2,10.345027404781282,6.300785794663244
105584,5898,0.2593,1440,80856,0.1771,0.8791,19500,2,2,11.567262123623204,8.682538124003075
38683,628,NA,NA,NA,0.7122,NA,9500,3,2,10.563155506021905,6.444131256700441
38683,345,NA,NA,NA,0.7473,NA,9500,3,2,10.563155506021905,5.846438775057725
43167,1539,0.6572,920,28505,0.6867,0.4355,22862,1,2,10.672831593431527,7.3395376954076745
67327,97,0.8077,NA,31582,0.3956,NA,12000,2,2,11.117316623885428,4.584967478670572
40437,3317,NA,NA,14499,0.3745,NA,5500,1,2,10.60750048640638,8.10711747075039
56210,996,0.7407,1160,64105,0.3801,0.5963,23500,2,2,10.93684995599612,6.904750769961838
46825,443,0.9486,820,27557,0.5199,0.2574,11250,2,2,10.754172527312289,6.095824562432225
55817,1784,0.6058,1162,55582,0.3196,0.7165,23235,2,2,10.929833761468329,7.487173694213739
34583,183,0.7755,NA,24268,0.5327,NA,12292,3,2,10.451117510824167,5.214935757608986
79323,161,NA,NA,NA,0.4444,NA,15306,3,2,11.28128340340112,5.087596335232384
47452,2191,0.8102,NA,59557,0.3133,0.6017,19500,2,2,10.767473952780994,7.692569648067906
54064,2259,0.7897,1236,55875,0.1964,0.7496,21911,2,2,10.89792380895407,7.723120092266331
34857,8,0.5,NA,18252,0.7857,NA,NA,2,2,10.45900925685097,2.1972245773362196
55246,5728,0.8619,1110,26913,0.2731,0.5763,17220,1,2,10.919551218569078,8.653296274408579
64313,1672,0.7093,NA,53648,0.2719,0.7171,24854,2,2,11.07151706708457,7.422373700986824
46108,7301,NA,NA,16233,0.2904,NA,7250,1,2,10.738741749720903,8.895903562215581
37839,535,0.5646,1282,71327,0.4333,0.5714,20500,2,2,10.541095595755303,6.284134161070802
61860,1949,0.5417,1183,65601,0.319,0.7169,22000,2,2,11.03262904623906,7.575584651557793
46165,1094,0.8205,1070,40435,0.1543,0.5691,16980,2,2,10.739977214206728,6.9985096422506015
69107,1727,0.7199,1343,77270,0.212,0.8223,22000,2,2,11.143411307085216,7.454719949364001
57817,1533,0.8128,NA,57180,0.4277,0.5368,19630,2,2,10.965038129063412,7.335633981927201
44814,700,NA,NA,NA,0.6203,NA,8315,3,2,10.710275869585121,6.55250788703459
41566,7667,NA,NA,18119,0.4016,NA,9500,1,2,10.635037804379019,8.944811104165534
79831,71,0.8205,NA,29767,0.1731,NA,8250,2,2,11.287667179180453,4.276666119016055
38668,340,0.7951,NA,NA,0.5079,NA,7521,2,2,10.562767663584497,5.831882477283517
35703,810,NA,NA,23995,0.8006,0.2105,6334,2,2,10.482989997850549,6.698268054115413
63435,3240,0.9683,1228,34081,0.2889,0.4363,19500,1,2,11.057771038574698,8.083637203141548
63435,416,0.9529,1190,26863,0.318,0.2761,19500,1,2,11.057771038574698,6.0330862217988015
63435,256,0.922,NA,26821,0.3916,0.4194,19500,1,2,11.057771038574698,5.54907608489522
63435,313,0.9699,1200,25994,0.3937,0.2273,19500,1,2,11.057771038574698,5.749392985908253
63435,793,0.9852,1190,27862,0.4182,0.3929,19500,1,2,11.057771038574698,6.677083461247136
63435,859,0.9737,1210,28109,0.3501,0.1783,19500,1,2,11.057771038574698,6.756932389247553
63435,2367,0.9806,1187,32559,0.2937,0.165,19500,1,2,11.057771038574698,7.769800996003896
63435,482,0.9565,1214,26210,0.3194,0.2174,19500,1,2,11.057771038574698,6.180016653652572
63435,1872,0.9867,1174,32242,0.2876,0.3152,19500,1,2,11.057771038574698,7.5352967024440884
63435,4031,0.976,1227,32521,0.2613,0.2612,19500,1,2,11.057771038574698,8.302017809751204
63435,1223,0.9811,1200,31088,0.3369,0.2598,19500,1,2,11.057771038574698,7.1098794630722715
63435,349,0.9712,1080,28530,0.2946,0.3381,19500,1,2,11.057771038574698,5.857933154483459
63435,402,0.9547,1170,25154,0.3866,0.3862,19500,1,2,11.057771038574698,5.998936561946683
63435,501,0.9641,1200,29677,0.4275,0.2615,19500,1,2,11.057771038574698,6.218600119691729
63435,42284,0.6056,1337,39694,0.1388,0.8609,19500,1,2,11.057771038574698,10.652187692216323
63435,349,0.9647,1160,26214,0.4127,0.1897,19500,1,2,11.057771038574698,5.857933154483459
63435,559,0.9821,1160,28841,0.2675,0.3365,19500,1,2,11.057771038574698,6.327936783729195
63435,2877,0.9677,1181,28795,0.3877,0.1975,19500,1,2,11.057771038574698,7.964850887447313
63435,620,0.9664,1130,30065,0.4046,0.3188,19500,1,2,11.057771038574698,6.431331081933479
63435,668,0.9741,1140,27826,0.302,0.1627,19500,1,2,11.057771038574698,6.505784060128229
50660,799,NA,NA,18660,0.5278,0.1,21875,2,2,10.832891923555666,6.684611727667927
31736,265,0.5584,NA,23804,0.4126,NA,8904,3,2,10.365206962194167,5.583496308781699
43493,771,NA,NA,NA,0.6013,NA,6333,3,2,10.680355284587607,6.648984550024776
29881,23,NA,NA,66106,0.3535,0.5758,19500,2,2,10.304978105888882,3.1780538303479458
40747,64,NA,NA,NA,0.3371,NA,12000,3,2,10.61513749632705,4.174387269895637
32094,125,NA,NA,NA,0.2243,NA,8093,3,2,10.376424375759305,4.836281906951478
33301,400,0.9924,NA,43815,0.4737,0.6852,23980,2,2,10.413342705547674,5.993961427306569
111371,10650,0.054,1553,89028,0.1653,0.9654,14000,2,2,11.620622249425582,9.273409063443166
44172,775,0.8817,1110,46233,0.3205,0.5968,17063,2,2,10.695846383167021,6.654152520183219
40852,11948,NA,NA,19172,0.5715,NA,5500,1,2,10.61771105869799,9.388402871849754
66125,995,0.8854,1125,30478,0.4706,0.4761,20500,1,2,11.0993021691606,6.903747257584598
66125,1305,0.9521,1160,30141,0.3771,0.397,20500,1,2,11.0993021691606,7.174724309836376
66125,1808,0.9484,1105,30349,0.3237,0.5582,20500,1,2,11.0993021691606,7.500529485395295
66125,20370,0.5808,1370,38105,0.1398,0.855,20500,1,2,11.0993021691606,9.921867599817558
66125,33,0.3478,NA,25231,0.5357,NA,20500,1,2,11.0993021691606,3.5263605246161616
66642,663,NA,NA,37350,0.3841,NA,12000,2,2,11.107090288395176,6.498282149476434
53524,351,NA,NA,NA,0.2289,NA,15009,2,2,10.887885430424879,5.863631175598097
45856,2331,0.9691,NA,52643,0.387,0.5854,20957,2,2,10.733261330627899,7.754481547470383
86138,100,NA,NA,NA,0.4727,NA,14000,2,2,11.363705940321378,4.61512051684126
20809,83,NA,NA,NA,0.4202,NA,6333,3,2,9.94314086441278,4.430816798843313
39082,3703,NA,NA,14563,0.3469,NA,8250,1,2,10.57341728191989,8.21716859576607
74572,294,0.2925,NA,29377,0.3889,NA,17250,2,2,11.219520380615352,5.68697535633982
36689,175,0.4272,NA,35504,0.315,0.5763,12000,3,2,10.510232261594956,5.170483995038151
62105,2896,0.8989,NA,51621,0.233,0.6569,23250,2,2,11.036581779978293,7.9714309977693505
47880,475,0.75,NA,29468,0.6148,NA,12000,2,2,10.77645315967191,6.16541785423142
48555,486,0.7634,NA,38498,0.4489,0.5714,27000,2,2,10.790452455028454,6.18826412308259
62101,1557,0.7682,1155,59815,0.177,0.7439,27000,2,2,11.036517370851499,7.351158226430694
86881,4948,0.8883,1258,67954,0.198,0.7884,21500,2,2,11.372294645230435,8.506940814951886
59982,1259,0.6173,1116,56752,0.2672,0.6859,23250,2,2,11.001799796195236,7.138866999945524
49148,102,NA,NA,NA,0.3942,NA,9873,1,2,10.802591432987462,4.634728988229636
74652,3554,0.8123,1237,69552,0.2406,0.7979,25500,2,2,11.220592594303021,8.176110342237342
51748,1492,0.7953,1117,56183,0.3127,0.6736,23000,2,2,10.854141063037792,7.30854279753919
68801,715,0.7795,NA,33489,0.3546,NA,12000,2,2,11.138973558699526,6.573680166960646
28311,163,0.8529,NA,14270,0.6063,NA,9080,3,2,10.251005700689444,5.099866427824199
56351,4086,0.865,1120,30785,0.2977,0.557,16192,1,2,10.939355265539387,8.315566483564277
53032,6788,0.7147,1095,25537,0.3052,0.6557,19500,1,2,10.878650783921227,8.823058934301647
55225,38,1,NA,NA,0.0732,0.4167,13000,2,2,10.919171028288318,3.6635616461296463
23453,183,NA,NA,NA,0.0878,NA,3431,3,2,10.062753697461577,5.214935757608986
35539,260,0.9727,NA,27981,0.5083,NA,12000,3,2,10.478385964002708,5.564520407322694
80244,329,NA,NA,NA,0.35,NA,9834,2,2,11.292827271841979,5.799092654460526
30577,49,NA,NA,NA,0.5745,NA,8802,3,2,10.328003371335093,3.912023005428146
61723,2163,0.8143,1232,75410,0.249,0.8174,27000,2,2,11.030411911906333,7.679713639966372
80257,1613,0.0746,1534,84103,0.1948,0.9227,13000,2,2,11.292989264602502,7.3864708488298945
54681,1446,0.7122,NA,18694,0.433,NA,6625,1,2,10.909271578893042,7.277247726631484
63727,20970,0.8041,NA,40903,0.3197,0.7505,19750,1,2,11.062363613608628,9.950895809931119
49714,788,0.7155,NA,53202,0.4078,0.4873,18250,2,2,10.814041862558346,6.670766320845874
77449,3755,0.8097,1243,64197,0.3747,0.6857,12500,2,2,11.257374934205817,8.231109840328154
51953,18,NA,NA,35574,0.6667,NA,12000,3,2,10.858094742694488,2.9444389791664403
53788,31,NA,NA,29990,0.42,NA,12000,3,2,10.89280567294376,3.4657359027997265
45538,20,NA,NA,36076,0.5823,NA,12000,3,2,10.72630242121811,3.044522437723423
73721,1491,0.9177,1310,76815,0.2011,0.7328,26000,2,2,11.208042976531694,7.307872780763706
39016,471,0.612,NA,45422,0.4739,0.4904,20166,2,2,10.57172709738989,6.156978985585555
50798,90,NA,NA,53511,0.2941,NA,9500,2,2,10.83561226271281,4.51085950651685
22727,56,NA,NA,NA,0.3853,NA,5500,3,2,10.031308923974013,4.04305126783455
100423,6938,0.2698,1460,84793,0.1202,0.9186,25000,2,2,11.517146543669448,8.844912950899548
63504,37,NA,NA,NA,0.2821,NA,12000,2,2,11.058858175022847,3.6375861597263857
67918,1295,0.8064,NA,42972,0.3115,0.6952,26000,2,2,11.126056374144136,7.16703787691222
58537,1009,0.8982,1090,44397,0.3816,0.6554,21500,2,2,10.977414311922113,6.917705609835305
55598,55,NA,NA,NA,0.2469,NA,5500,3,2,10.925902508368672,4.02535169073515
61258,14164,0.784,1187,28394,0.254,0.7051,18750,1,2,11.022849732122834,9.558529412264617
56487,164,1,NA,29938,0.3103,NA,12000,2,2,10.941765802164538,5.10594547390058
53861,1041,0.9256,NA,53003,0.2682,0.6455,22825,2,2,10.89416193284752,6.948897222313312
37439,2441,NA,NA,10573,0.2805,NA,8977,1,2,10.530468220833116,7.80057265467065
70920,2951,0.7093,1180,70621,0.328,0.6832,24567,2,2,11.169307760188143,7.990238185720363
63454,1985,0.9064,1136,56765,0.3446,0.6317,20500,2,2,11.058070512920654,7.593877844605118
43326,865,0.9211,1000,39344,0.2347,0.4815,19500,2,2,10.676508195679236,6.763884908562435
61012,3265,0.73740000000000006,1162,37319,0.2808,0.641,19500,2,2,11.018825845119824,8.09132127353041
40672,642,NA,NA,NA,0.5207,NA,9500,3,2,10.613295173989181,6.466144724237619
93487,7226,0.053900000000000003,1546,87648,0.1384,0.9569,10000,2,1,11.445577668177023,8.885579291282982
90008,3194,0.6546,1265,69964,0.1253,0.7975,23250,2,1,11.407653834250908,8.069342366811636
43418,3868,0.8841,1050,60314,0.3004,0.5541,16334,2,1,10.678629380648701,8.260751354700513
48684,1718,0.6673,NA,48543,0.4334,0.5954,12000,2,1,10.793105712994448,7.449498005382849
53085,646,NA,NA,NA,0.5787,NA,6333,3,1,10.879649681447674,6.472346294500901
87054,4229,0.5089,1346,80466,0.1343,0.8582,27000,2,1,11.37428389474374,8.349957272040324
56318,5049,0.9182,990,17454,0.4205,0.4813,13833,1,1,10.938769478837743,8.527143522269405
42659,11171,NA,NA,12725,0.4665,NA,5567,1,1,10.66099355058791,9.321165927065067
69743,13381,0.7216,1160,34321,0.2176,0.7331,17750,1,1,11.152572336224429,9.501665799342762
68140,2084,0.1866,1473,81727,0.1482,0.8877,23250,2,1,11.129319691214958,7.642524134232902
70266,3946,0.8771,1223,61950,0.164,0.6865,19500,2,1,11.160043319270192,8.280711075662847
72975,2121,0.6817,1232,70630,0.1507,0.7688,27000,2,1,11.197872195722315,7.660114319173928
23589,107,NA,NA,NA,0.5973,NA,6333,3,1,10.068535780659627,4.68213122712422
42210,86,NA,NA,29902,0.5109,0.5435,16657,2,1,10.650412438776545,4.465908118654584
39225,1925,NA,NA,13171,0.4946,NA,7110,1,5,10.577069577601234,7.563200592358071
30497,576,0.7254,NA,23998,0.7654,0.1331,12000,2,5,10.32538359710204,6.3578422665081
42101,3183,0.5471,1202,50192,0.2077,0.6568,22000,2,5,10.647826772357497,8.065893546964274
45898,2893,0.9646,1059,44558,0.3449,0.4724,18250,2,5,10.734176822114557,7.970394907191429
35090,1679,NA,NA,23832,0.3299,NA,6431,1,5,10.465671468577261,7.426549072397305
31902,1536,0.957,NA,32000,0.6234,0.2426,16000,2,5,10.370423982732394,7.337587743538596
44354,2005,NA,NA,36580,0.3286,0.6475,12453,2,5,10.699958175327975,7.603897968521881
47756,747,0.9953,1140,39914,0.4307,0.5236,19500,2,5,10.77385999246528,6.617402977974478
25812,100,NA,NA,NA,0.4754,NA,4307,3,5,10.158594779055731,4.61512051684126
56416,10558,0.6003,1247,32362,0.1883,0.6583,17500,1,5,10.940508085197596,9.264733855806515
32141,921,NA,NA,18221,0.3473,NA,NA,1,5,10.377887752684266,6.826545223556594
72085,2705,0.2272,1208,33880,0.198,0.75,18000,1,5,11.185601257246004,7.903226808730733
40304,1706,0.6493,NA,33530,0.7349,0.516,22049,2,5,10.604205998592391,7.442492722794441
71513,23300,0.3834,1353,35015,0.1475,0.8656,19000,1,5,11.177634530336995,10.056251557087757
30180,126,NA,NA,25015,0.7677,0.1405,12000,2,5,10.31493473232184,4.844187086458591
40117,840,0.9396,NA,45805,0.257,0.3953,15000,2,5,10.59955546360705,6.734591659972948
38951,716,0.9447,NA,43045,0.3417,0.4679,10500,2,5,10.570059724910275,6.57507584059962
41338,1343,0.9393,NA,35258,0.5398,0.3688,14750,2,5,10.629537452771782,7.203405521083095
40867,1173,0.6774,1138,38838,0.3978,0.6154,22500,2,5,10.618078170389724,7.068172000388042
25351,519,NA,NA,24590,0.3947,NA,6750,1,5,10.140573455973044,6.253828811575473
53459,766,0.6274,NA,55248,0.468,0.4518,9500,2,5,10.886670283943698,6.642486801367256
32748,3055,NA,NA,10731,0.4686,NA,6750,1,5,10.396597170496339,8.024862150286411
43888,2628,0.8639,1015,23850,0.3762,0.4339,15617,1,5,10.689396213177384,7.874358824729881
68635,2379,0.4295,1371,76798,0.1319,0.7876,19500,2,5,11.13655788768576,7.77485576666552
39473,8916,NA,NA,20166,0.3396,0.2087,8604,1,5,10.583372172862495,9.095714846134879
35507,6274,NA,NA,11909,0.3895,NA,8250,1,5,10.477485139124067,8.744328763999984
25542,118,NA,NA,NA,0.7583,NA,5825,3,5,10.148079435056207,4.77912349311153
25088,127,NA,NA,NA,0.7736,NA,5775,3,5,10.130144923150134,4.852030263919617
42396,3397,0.8131,1057,27277,0.3873,0.4977,12503,1,5,10.654809297147146,8.130942302231878
44999,1482,0.9726,NA,40671,0.4343,0.3533,18750,2,5,10.714395546283317,7.301822342137932
88420,303,NA,NA,NA,0.1139,NA,13021,1,5,11.389853467380235,5.717027701406222
38701,7564,NA,NA,14274,0.3727,NA,6750,1,5,10.563620718477313,8.931287626222456
30614,383,NA,NA,30148,0.9554,0.1735,14750,2,5,10.329212699651652,5.950642552587727
48040,1479,0.8979,NA,46442,0.487,0.4514,15750,2,5,10.77978927619392,7.299797366758161
43035,1819,0.6667,1156,42034,0.3335,0.5453,15000,2,5,10.669769017083574,7.506591780070841
35761,1539,NA,NA,15165,0.4548,NA,7000,1,5,10.484613193102275,7.3395376954076745
35768,3977,NA,NA,21746,0.5205,NA,9500,1,5,10.484808917913817,8.288534459413917
60194,852,0.6837,1118,60242,0.3333,0.5146,13000,2,5,11.005327958555663,6.748759547491679
45603,2962,0.7854,1120,21540,0.3924,0.3985,13000,1,5,10.727728782812129,7.993957547573565
48088,2052,0.725,NA,24353,0.4011,0.3399,13750,1,5,10.780787944718998,7.627057417018934
62177,29820,0.6015,1297,31638,0.1911,0.7882,18500,1,5,11.037740435424054,10.302968122297036
39426,668,0.8344,NA,18682,0.0997,NA,5500,1,5,10.582180776125924,6.505784060128229
31360,271,0.7599,NA,19297,0.199,NA,6500,1,5,10.353288474464344,5.605802066295998
42437,716,0.7406,NA,17964,0.1797,NA,5500,1,5,10.655775902199244,6.57507584059962
33699,270,0.6222,NA,19112,0.1006,NA,5500,1,5,10.42522344230968,5.602118820879701
47258,10377,0.7527,1143,26692,0.2624,0.4846,16979,1,5,10.763377230759513,9.247443459927686
38262,2934,0.8262,NA,30015,0.7049,0.3663,20900,1,5,10.552212515543326,7.984462732262196
48587,4038,0.6726,1099,25124,0.4619,0.4304,15000,1,5,10.791111284394898,8.303752415563412
42895,1116,0.7816,NA,32183,0.6105,0.4292,7500,2,5,10.666510548007066,7.018401799069201
37097,5006,NA,NA,11505,0.4122,NA,5143,1,5,10.521291382792283,8.518592212329946
32603,2163,NA,NA,13774,0.4423,NA,6821,1,5,10.392159587660679,7.679713639966372
40101,5071,NA,NA,25057,0.3566,NA,5500,1,5,10.599156550639583,8.531490496117062
38253,10512,NA,NA,13408,0.2824,NA,6500,1,5,10.551977267551651,9.26036786557583
35339,440,NA,NA,25574,0.7669,0.4295,15245,2,5,10.472742448925512,6.089044875446846
29935,448,NA,NA,15806,0.4181,NA,NA,1,5,10.306783643359452,6.1070228877422545
47185,3523,0.7925,1139,30710,0.4096,0.5698,19000,1,5,10.761831324455434,8.16735198705607
68964,1816,0.5194,1296,72441,0.1564,0.842,20500,2,5,11.141339908295741,7.504942068396171
37257,3816,NA,NA,15395,0.3348,NA,5136,1,5,10.525595125616142,8.247220052745229
59217,1965,0.6775,1195,55159,0.178,0.7297,21250,2,4,10.988963941811097,7.583756300707112
23641,80,NA,NA,NA,0.4327,NA,7315,3,4,10.070737771809798,4.394449154672439
46674,1928,0.9633,1087,21277,0.2001,0.4263,15000,1,4,10.75094254343483,7.564757012905729
50970,2071,0.8805,1215,25753,0.1681,0.513,14250,1,4,10.838992503334087,7.6362696033793735
53728,670,0.7338,NA,43864,0.2712,0.4832,19500,2,4,10.891689559877268,6.508769136971682
29547,66,NA,NA,NA,0.5692,NA,7083,3,4,10.293737494837812,4.204692619390966
45473,1812,NA,NA,19637,0.2749,NA,9888,1,4,10.72487402221026,7.502738210754851
50743,990,NA,NA,16994,0.3233,NA,8403,1,4,10.834528956356191,6.898714534329988
48179,697,0.4257,1120,48247,0.2235,0.5238,14750,2,4,10.782678520453256,6.548219102762372
37325,764,NA,NA,34452,0.5706,0,20120,3,4,10.52741862240739,6.639875833826536
47618,1273,0.93,1089,22077,0.1245,0.4894,15750,1,4,10.770966119998848,7.149916836132109
22517,1097,NA,NA,10494,0.4746,0.0874,NA,1,4,10.02202585845966,7.001245622069476
72257,2071,0.7987,1245,25385,0.1687,0.5295,17306,1,4,11.1879844870947,7.6362696033793735
55070,9198,0.9834,1120,24636,0.1682,0.6235,16246,1,4,10.916360382256528,9.126850061477157
20948,487,NA,NA,20714,0.5881,0.1538,NA,1,4,9.949798455399378,6.1903154058531475
54521,1218,0.8289,NA,34274,0.2884,0.6291,16141,2,4,10.906341227535142,7.105786129481271
31546,194,NA,NA,9998,0.6419,0.2059,NA,1,4,10.359202077047419,5.272999558563747
46709,2310,NA,NA,20272,0.3446,NA,9500,1,4,10.751692144575056,7.745435610274381
31843,133,NA,NA,NA,0.3194,NA,6168,3,4,10.368572856625317,4.897839799950911
51926,5439,0.9878,1125,24422,0.1866,0.5991,17500,1,4,10.85757490710485,8.601534339849989
40240,753,NA,NA,18845,0.3314,NA,9500,1,4,10.602616804773621,6.625392368007956
41216,46,NA,NA,27044,0.5625,0.3889,19000,2,5,10.626581809464026,3.8501476017100584
27828,63,NA,NA,NA,0.4737,NA,7667,3,5,10.233797987043532,4.1588830833596715
40540,205,NA,NA,NA,0.3552,NA,NA,1,5,10.610044420005991,5.327876168789581
44301,7560,0.9641,1088,22233,0.435,0.4024,13202,1,5,10.698762529141884,8.93075873555827
72529,770,0.8202,1050,22227,0.4543,0.398,16170,2,5,11.191741760864094,6.647688373563329
55930,7137,0.9528,1280,62570,0.2075,0.7066,17500,2,5,10.931856187815633,8.873187904050106
47482,1547,0.6023,972,31203,0.317,0.3505,16750,2,5,10.768105970835613,7.344719054149673
54434,814,NA,NA,31270,0.2662,0.4974,13000,2,5,10.904744237612876,6.703188113240863
48382,1387,0.9045,1117,49024,0.3337,0.5324,14519,2,5,10.786883122706014,7.23561914106675
37598,5284,NA,NA,13348,0.3569,NA,7249,1,5,10.534706136473906,8.572627898304338
57478,905,0.867,1098,48038,0.3098,0.5471,17589,2,5,10.959157544876406,6.80903930604298
36671,1975,NA,NA,14834,0.2719,NA,5481,1,5,10.509741530941705,7.588829878307813
40256,3897,NA,NA,13179,0.2978,NA,5500,1,5,10.603014340060112,8.268218880067506
31599,517,0.9506,NA,NA,0.8187,NA,9500,3,5,10.360880753504652,6.249975242259483
57687,2104,0.6733,NA,43358,0.3028,0.4559,11250,2,5,10.962787123818696,7.652070746116482
